id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,fcf_conversion_rate,capex_intensity,cfo_pat_ratio,cfo_pat_avg_5yr,cfo_quality,cfo_sign,cfi_sign,cff_sign,pattern,capital_allocation
1123,TITAN,Mar 2014,-555.0,-271.0,497.0,-329,1212,10927,9880,1047.0,10,117,87,68,1010,27,735,8,25,-826.0,-78.89207258834766,2.4800951770842867,-0.7551020408163265,0.003828289936664342,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1124,TITAN,Mar 2015,503.0,-118.0,-1005.0,-620,1213,11913,10761,1153.0,10,67,81,90,1049,22,816,9,25,385.0,33.39115351257589,0.9905145639217662,0.616421568627451,0.2080260495002599,Accrual Risk,+,-,-,+--,Reinvestor
1125,TITAN,Mar 2016,576.0,-159.0,-505.0,-88,1214,11276,10337,939.0,8,69,42,98,868,22,675,8,29,417.0,44.40894568690096,1.4100744945015964,0.8533333333333334,0.36935287045852827,Accrual Risk,+,-,-,+--,Reinvestor
1126,TITAN,Mar 2017,1712.0,-953.0,-166.0,594,1215,13261,12097,1164.0,9,-42,38,111,973,28,697,8,32,759.0,65.20618556701031,7.186486690294849,2.456241032998565,0.7867305029665357,Moderate,+,-,-,+--,Reinvestor
1127,TITAN,Mar 2018,-51.0,98.0,-252.0,-206,1216,16120,14476,1644.0,10,70,53,131,1530,28,1102,13,29,47.0,2.8588807785888077,0.607940446650124,-0.04627949183303085,0.6249228804619984,Moderate,-,+,-,-+-,Mixed
1128,TITAN,Mar 2019,1243.0,-797.0,-489.0,-43,1217,19779,17785,1994.0,10,178,53,163,1957,29,1389,16,32,446.0,22.367101303911735,4.029526265230801,0.8948884089272858,0.9549209704107209,Moderate,+,-,-,+--,Reinvestor
1129,TITAN,Mar 2020,-348.0,235.0,-242.0,-355,1218,21052,18589,2463.0,12,153,166,348,2102,29,1493,17,24,-113.0,-4.587900933820544,1.116283488504655,-0.23308774279973207,0.7850191081252843,Moderate,-,+,-,-+-,Mixed
1130,TITAN,Mar 2021,4139.0,-2799.0,-1234.0,106,1219,21644,19919,1725.0,8,180,203,375,1327,27,974,11,37,1340.0,77.68115942028986,12.931990389946405,4.249486652977413,1.4642497720541001,High Quality,+,-,-,+--,Reinvestor
1131,TITAN,Mar 2022,-724.0,1165.0,-403.0,38,1220,28799,25455,3344.0,12,177,218,399,2904,24,2198,24,31,441.0,13.187799043062201,4.04527934997743,-0.3293903548680619,0.9071234944807747,Moderate,-,+,-,-+-,Mixed
1132,TITAN,Mar 2023,1370.0,-1814.0,457.0,13,1221,40575,35693,4882.0,12,306,300,441,4447,26,3274,37,27,-444.0,-9.094633346988939,4.470733210104744,0.4184483811850947,1.0000690690843999,High Quality,+,-,+,+-+,Mixed
1133,TITAN,Mar 2024,1695.0,-189.0,-1329.0,177,1222,51084,45792,5292.0,10,534,619,584,4623,24,3496,39,28,1506.0,28.458049886621318,0.36997885835095135,0.4848398169336384,0.9180593506856705,Moderate,+,-,-,+--,Reinvestor
1134,TORNTPHARM,Mar 2013,153.0,-247.0,20.0,-73,1224,3203,2506,697.0,22,1,34,83,582,25,435,13,45,-94.0,-13.486370157819225,7.7115204495785195,0.35172413793103446,0.35172413793103446,Accrual Risk,+,-,+,+-+,Mixed
1135,TORNTPHARM,Mar 2014,599.0,-418.0,86.0,268,1225,4172,3216,955.0,23,34,59,87,844,21,664,20,25,181.0,18.952879581151834,10.019175455417066,0.9021084337349398,0.6269162858329871,Moderate,+,-,+,+-+,Mixed
1136,TORNTPHARM,Mar 2015,810.0,-2113.0,1212.0,-90,1226,4636,3616,1020.0,22,286,175,191,940,20,751,22,25,-1303.0,-127.74509803921568,45.57808455565142,1.0785619174434087,0.7774648297031277,Moderate,+,-,+,+-+,Mixed
1137,TORNTPHARM,Mar 2016,2742.0,-869.0,-1435.0,437,1227,6687,3954,2733.0,41,32,184,238,2343,26,1733,51,34,1873.0,68.53274789608489,12.995364139374907,1.5822273514137335,0.9786554601307791,Moderate,+,-,-,+--,Reinvestor
1138,TORNTPHARM,Mar 2017,1009.0,-798.0,-193.0,18,1228,5816,4438,1377.0,24,223,206,307,1088,14,934,28,25,211.0,15.32316630355846,13.720770288858322,1.0802997858672376,0.9989843252780709,Moderate,+,-,-,+--,Reinvestor
1139,TORNTPHARM,Mar 2018,894.0,-4677.0,3417.0,-366,1229,5950,4601,1349.0,23,299,308,409,931,27,678,20,35,-3783.0,-280.4299481097109,78.60504201680672,1.3185840707964602,1.192356311851156,High Quality,+,-,+,+-+,Mixed
1140,TORNTPHARM,Mar 2019,1798.0,-246.0,-1314.0,238,1230,7673,5690,1983.0,26,-300,504,618,562,22,436,13,66,1552.0,78.26525466464952,3.2060471784178284,4.123853211009174,1.836705267306003,High Quality,+,-,-,+--,Reinvestor
1141,TORNTPHARM,Mar 2020,1393.0,229.0,-1549.0,73,1231,7939,5769,2170.0,27,121,451,654,1187,14,1025,30,53,1622.0,74.74654377880185,2.884494268799597,1.3590243902439025,1.8927977618661014,High Quality,+,+,-,++-,Liquidating Assets
1142,TORNTPHARM,Mar 2021,2005.0,-444.0,-1651.0,-89,1232,8005,5524,2480.0,31,57,353,658,1526,18,1252,37,47,1561.0,62.94354838709677,5.546533416614616,1.601437699680511,1.896639831519457,High Quality,+,-,-,+--,Reinvestor
1143,TORNTPHARM,Mar 2022,1803.0,-196.0,-1781.0,-174,1233,8508,6077,2431.0,29,-288,255,662,1226,37,777,23,105,1607.0,66.10448375154257,2.30371415138693,2.3204633204633205,2.144672538438674,High Quality,+,-,-,+--,Reinvestor
1144,TORNTPHARM,Mar 2023,2368.0,-2335.0,77.0,110,1234,9620,6778,2842.0,30,45,333,707,1847,33,1245,37,60,33.0,1.1611541168191415,24.272349272349274,1.902008032128514,2.2613573307050845,High Quality,+,-,+,+-+,Mixed
1145,TORNTPHARM,Mar 2024,3266.0,-160.0,-2780.0,327,1235,10728,7360,3368.0,31,146,354,808,2352,30,1656,49,57,3106.0,92.2209026128266,1.4914243102162565,1.9722222222222223,1.8310311329476943,High Quality,+,-,-,+--,Reinvestor
1146,TRENT,Mar 2013,31.0,-276.0,147.0,-97,1237,2132,2128,5.0,0,58,29,45,-10,99,-27,-1,-87,-245.0,-4900.0,12.94559099437148,-1.1481481481481481,-1.1481481481481481,Accrual Risk,+,-,+,+-+,Mixed
1147,TRENT,Mar 2014,-46.0,-48.0,-50.0,-145,1238,2333,2343,-10.0,0,91,26,54,1,99,-19,-1,-125,-94.0,940.0,2.0574367766823833,2.4210526315789473,0.6364522417153996,Moderate,-,-,-,---,Pre-Revenue
1148,TRENT,Mar 2015,-10.0,-306.0,310.0,-6,1239,2284,2196,88.0,4,208,22,75,200,35,129,4,26,-316.0,-359.09090909090907,13.39754816112084,-0.07751937984496124,0.39846170119527935,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1149,TRENT,Mar 2016,109.0,-98.0,-13.0,-2,1240,1686,1596,90.0,5,86,48,39,90,39,55,2,54,11.0,12.222222222222221,5.812574139976276,1.981818181818182,0.794300821351005,Moderate,+,-,-,+--,Reinvestor
1150,TRENT,Mar 2017,102.0,-44.0,-51.0,7,1241,1812,1679,134.0,7,81,46,41,128,34,85,3,39,58.0,43.28358208955223,2.4282560706401766,1.2,0.875440657080804,Moderate,+,-,-,+--,Reinvestor
1151,TRENT,Mar 2018,77.0,-4.0,-74.0,-1,1242,2157,1949,208.0,10,27,44,46,147,41,87,3,44,73.0,35.09615384615385,0.18544274455261936,0.8850574712643678,1.2820817809633072,High Quality,+,-,-,+--,Reinvestor
1152,TRENT,Mar 2019,21.0,-37.0,37.0,21,1243,2630,2390,241.0,9,30,51,52,165,44,95,3,45,-16.0,-6.639004149377594,1.4068441064638784,0.22105263157894736,0.8420817809633073,Moderate,+,-,+,+-+,Mixed
1153,TRENT,Mar 2020,361.0,-809.0,452.0,5,1244,3486,2957,529.0,15,147,263,247,165,36,106,3,29,-448.0,-84.68809073724007,23.207114170969593,3.4056603773584904,1.5387177324039976,High Quality,+,-,+,+-+,Mixed
1154,TRENT,Mar 2021,285.0,18.0,-283.0,20,1245,2593,2479,114.0,4,199,261,257,-205,-12,-181,-4,-15,303.0,265.7894736842105,0.6941766293868107,-1.574585635359116,0.8274369689685379,Moderate,+,+,-,++-,Liquidating Assets
1155,TRENT,Mar 2022,58.0,56.0,-108.0,6,1246,4498,3903,595.0,13,152,325,311,111,69,35,3,57,114.0,19.15966386554622,1.2449977767896843,1.6571428571428573,0.9188655403971093,Moderate,+,+,-,++-,Liquidating Assets
1156,TRENT,Mar 2023,595.0,-103.0,-491.0,1,1247,8242,7128,1114.0,14,341,409,494,552,29,394,13,18,492.0,44.165170556552965,1.2496966755641834,1.5101522842639594,1.0438845029970278,High Quality,+,-,-,+--,Reinvestor
1157,TRENT,Mar 2024,1349.0,-508.0,-629.0,211,1248,12375,10404,1971.0,16,989,368,671,1921,23,1477,42,8,841.0,42.668696093353624,4.105050505050505,0.913337846987136,1.1823415460786655,High Quality,+,-,-,+--,Reinvestor
1158,TVSMOTOR,Mar 2013,464.0,-120.0,-402.0,-58,1250,7510,7072,438.0,6,130,103,176,290,32,198,4,30,344.0,78.53881278538812,1.5978695073235687,2.3434343434343434,2.3434343434343434,High Quality,+,-,-,+--,Reinvestor
1159,TVSMOTOR,Mar 2014,470.0,-235.0,-216.0,19,1251,8384,7892,492.0,6,44,80,149,307,39,187,4,37,235.0,47.764227642276424,2.8029580152671754,2.513368983957219,2.428401663695781,High Quality,+,-,-,+--,Reinvestor
1160,TVSMOTOR,Mar 2015,83.0,-415.0,261.0,-71,1252,10256,9650,605.0,6,80,62,179,444,28,328,7,28,-332.0,-54.87603305785124,4.046411856474259,0.2530487804878049,1.7032840359597892,High Quality,+,-,+,+-+,Mixed
1161,TVSMOTOR,Mar 2016,936.0,-605.0,-319.0,12,1253,11377,10558,819.0,7,93,70,262,580,26,429,9,28,331.0,40.415140415140414,5.317746330315549,2.1818181818181817,1.8229175724243873,High Quality,+,-,-,+--,Reinvestor
1162,TVSMOTOR,Mar 2017,689.0,-709.0,-59.0,-79,1254,12463,11591,871.0,7,163,60,317,658,23,509,11,23,-20.0,-2.2962112514351323,5.688838963331461,1.3536345776031433,1.7290609734601385,High Quality,+,-,-,+--,Reinvestor
1163,TVSMOTOR,Mar 2018,354.0,-1095.0,897.0,156,1255,16340,14769,1571.0,10,71,338,374,931,29,665,14,24,-741.0,-47.16740929344367,6.7013463892288865,0.5323308270676692,1.3668402701868037,High Quality,+,-,+,+-+,Mixed
1164,TVSMOTOR,Mar 2019,-918.0,-1104.0,2210.0,188,1256,20160,17997,2163.0,11,25,663,442,1083,33,725,15,24,-2022.0,-93.48127600554785,5.476190476190476,-1.2662068965517241,0.6109250940850149,Moderate,-,-,+,--+,Growth Funded by Debt
1165,TVSMOTOR,Mar 2020,373.0,-1090.0,1619.0,902,1257,18849,16585,2264.0,12,12,855,556,865,25,647,13,27,-717.0,-31.669611307420492,5.782800148548994,0.5765069551777434,0.6756167290230027,Moderate,+,-,+,+-+,Mixed
1166,TVSMOTOR,Mar 2021,1151.0,-882.0,264.0,532,1258,19421,17189,2232.0,11,36,881,565,822,26,608,13,28,269.0,12.051971326164875,4.541475722156429,1.893092105263158,0.617871513711998,Moderate,+,-,+,+-+,Mixed
1167,TVSMOTOR,Mar 2022,-1575.0,-1471.0,2918.0,532,1259,24355,21601,2755.0,11,-5,940,743,1067,31,731,16,24,-3046.0,-110.56261343012703,6.039827550810921,-2.1545827633378933,-0.08377195447620936,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1168,TVSMOTOR,Mar 2023,-4405.0,-1308.0,6118.0,406,1260,31974,27947,4027.0,13,136,1368,859,1936,32,1309,28,18,-5713.0,-141.86739508318848,4.090823794332896,-3.3651642475171886,-0.8632709693931808,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1169,TVSMOTOR,Mar 2024,-1253.0,-1001.0,2759.0,505,1261,39145,33645,5500.0,14,106,1928,975,2703,34,1779,36,23,-2254.0,-40.98181818181818,2.557159279601482,-0.7043282743114109,-0.7508952449451183,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1170,ULTRACEMCO,Mar 2013,3618.0,-4362.0,715.0,-30,1263,20514,15674,4839.0,24,304,252,1023,3867,30,2688,98,9,-744.0,-15.37507749535028,21.26352734717754,1.3459821428571428,1.3459821428571428,High Quality,+,-,+,+-+,Mixed
1171,ULTRACEMCO,Mar 2014,3455.0,-2342.0,-949.0,164,1264,20730,16695,4035.0,19,322,361,1139,2858,23,2213,80,11,1113.0,27.583643122676584,11.297636275928607,1.561229100768188,1.4536056218126654,High Quality,+,-,-,+--,Reinvestor
1172,ULTRACEMCO,Mar 2015,4190.0,-2144.0,-2110.0,-63,1265,23306,18881,4425.0,19,350,587,1203,2986,30,2102,76,12,2046.0,46.23728813559322,9.199347807431563,1.9933396764985727,1.6335169733746344,High Quality,+,-,-,+--,Reinvestor
1173,ULTRACEMCO,Mar 2016,4526.0,-3673.0,-844.0,8,1266,25153,20252,4901.0,19,464,566,1377,3421,28,2480,90,11,853.0,17.40461130381555,14.602631892815968,1.825,1.6813877300309759,High Quality,+,-,-,+--,Reinvestor
1174,ULTRACEMCO,Mar 2017,5005.0,-2501.0,-2535.0,-31,1267,25375,20162,5212.0,21,648,640,1348,3872,30,2714,99,10,2504.0,48.04297774366846,9.85615763546798,1.844141488577745,1.7139384817403296,High Quality,+,-,-,+--,Reinvestor
1175,ULTRACEMCO,Mar 2018,3888.0,1866.0,-5735.0,18,1268,30979,24834,6145.0,20,242,1238,1848,3301,33,2224,81,13,5754.0,93.63710333604557,6.023435230317312,1.7482014388489209,1.7943823409386854,High Quality,+,+,-,++-,Liquidating Assets
1176,ULTRACEMCO,Mar 2019,5956.0,1165.0,-6757.0,364,1269,41462,34115,7347.0,18,350,1778,2451,3468,31,2400,88,13,7121.0,96.92391452293452,2.8098017461772224,2.4816666666666665,1.9784698541183807,High Quality,+,+,-,++-,Liquidating Assets
1177,ULTRACEMCO,Mar 2020,8972.0,-4192.0,-5076.0,-295,1270,42430,33184,9246.0,22,651,1992,2723,5183,-11,5751,199,7,4780.0,51.69803158122431,9.879802026867782,1.560076508433316,1.8918172205053296,High Quality,+,-,-,+--,Reinvestor
1178,ULTRACEMCO,Mar 2021,12500.0,-8856.0,-4356.0,-712,1271,44726,33158,11568.0,26,619,1486,2700,8001,32,5462,189,20,3644.0,31.500691562932225,19.800563430666728,2.288538996704504,1.9845250198462303,High Quality,+,-,-,+--,Reinvestor
1179,ULTRACEMCO,Mar 2022,9283.0,2257.0,-12498.0,-958,1272,52599,41084,11514.0,22,669,945,2715,8524,14,7334,254,15,11540.0,100.2258120548897,4.290956101827031,1.2657485683119716,1.8688464357930759,High Quality,+,+,-,++-,Liquidating Assets
1180,ULTRACEMCO,Mar 2023,9069.0,-7188.0,-1631.0,250,1273,63240,52620,10620.0,17,507,823,2888,7416,32,5073,175,22,1881.0,17.71186440677966,11.366223908918407,1.787699586043761,1.8767460652320438,High Quality,+,-,-,+--,Reinvestor
1181,ULTRACEMCO,Mar 2024,10898.0,-8789.0,-1926.0,183,1274,70908,57940,12969.0,18,567,968,3145,9422,26,7004,243,29,2109.0,16.2618551931529,12.394934281040221,1.5559680182752713,1.691606335553765,High Quality,+,-,-,+--,Reinvestor
1182,UNIONBANK,Mar 2013,-4245.0,-343.0,5096.0,507,1276,25169,7268,325.0,1,2868,17575,156,3037,30,2146,36,22,-4588.0,-1411.6923076923078,1.3627875561206246,-1.978098788443616,-1.978098788443616,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1183,UNIONBANK,Mar 2014,2570.0,-363.0,4902.0,7109,1277,29394,8829,-902.0,-3,3141,21467,198,2040,18,1687,27,15,2207.0,-244.67849223946786,1.234945907328026,1.5234143449911084,-0.22734222172625385,Accrual Risk,+,-,+,+-+,Mixed
1184,UNIONBANK,Mar 2015,-3567.0,-318.0,3168.0,-718,1278,32164,9498,-973.0,-3,3957,23640,225,2759,36,1771,28,22,-3885.0,399.28057553956836,0.9886829996269121,-2.0141163184641444,-0.8229335873055508,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1185,UNIONBANK,Mar 2016,81.0,-9.0,-2.0,70,1279,32316,10349,-1928.0,-6,3934,23894,249,1758,24,1347,20,10,72.0,-3.7344398340248963,0.02784998143334571,0.060133630289532294,-0.60216678290678,Accrual Risk,+,-,-,+--,Reinvestor
1186,UNIONBANK,Mar 2017,-6624.0,-280.0,10194.0,3289,1280,32817,13871,-4830.0,-15,5430,23771,241,359,-58,573,8,0,-6904.0,142.9399585921325,0.8532163208093366,-11.56020942408377,-2.793775311142178,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1187,UNIONBANK,Mar 2018,6097.0,-315.0,10792.0,16574,1281,32952,21181,-11700.0,-36,5462,23471,368,-6607,-21,-5212,-45,0,5782.0,-49.41880341880342,0.9559359067734887,-1.169800460475825,-2.6321156455486197,Accrual Risk,+,-,+,+-+,Mixed
1188,UNIONBANK,Mar 2019,-7778.0,-297.0,1758.0,-6317,1282,34314,19019,-8601.0,-25,5042,23896,374,-3933,-25,-2922,-17,0,-8075.0,93.88443204278573,0.8655359328553942,2.6618754277891856,-2.4044234289890043,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1189,UNIONBANK,Mar 2020,-77.0,-4.0,201.0,121,1283,37479,21166,-9523.0,-25,5789,25837,417,-4151,-27,-3121,-9,0,-81.0,0.850572298645385,0.010672643346940952,0.024671579621916052,-1.996665849371792,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1190,UNIONBANK,Mar 2021,20527.0,-601.0,-18861.0,1066,1284,69311,36270,-11071.0,-16,14307,44112,908,2327,-22,2863,4,0,19926.0,-179.98374130611506,0.8671062313341317,7.169752008382815,-0.5747421737531354,Accrual Risk,+,-,-,+--,Reinvestor
1191,UNIONBANK,Mar 2022,36339.0,-558.0,-786.0,34995,1285,68230,32264,-4213.0,-6,13524,40178,745,8566,39,5265,8,25,35781.0,-849.2997863755044,0.8178220724021692,6.901994301994302,3.117698571462479,High Quality,+,-,-,+--,Reinvestor
1192,UNIONBANK,Mar 2023,6056.0,-2561.0,-10654.0,-7159,1286,81163,36155,-3024.0,-4,15915,48033,745,12147,31,8512,12,24,3495.0,-115.57539682539681,3.1553786824045438,0.7114661654135338,3.4939518966403504,High Quality,+,-,-,+--,Reinvestor
1193,UNIONBANK,Mar 2024,19930.0,-1394.0,-11489.0,7047,1287,100376,32422,4590.0,5,17813,63364,895,21508,36,13797,18,20,18536.0,403.8344226579521,1.3887781939905954,1.4445169239689788,3.250480195876309,High Quality,+,-,-,+--,Reinvestor
1194,UNITDSPR,Mar 2013,1969.0,-1121.0,-992.0,-145,1289,10378,9287,1091.0,11,146,985,178,73,99,-105,-2,-31,848.0,77.72685609532539,10.801695895162844,-18.752380952380953,-18.752380952380953,Accrual Risk,+,-,-,+--,Reinvestor
1195,UNITDSPR,Mar 2014,-552.0,-252.0,1235.0,431,1290,10508,13876,-3368.0,-32,681,1323,203,-4213,7,-4489,-62,0,-804.0,23.871733966745843,2.398172820708032,0.12296725328580976,-9.314706849547571,Accrual Risk,-,-,+,--+,Growth Funded by Debt
1196,UNITDSPR,Mar 2015,-196.0,3855.0,-4002.0,-343,1291,9254,9619,-366.0,-4,-360,687,223,-1635,3,-1687,-23,0,3659.0,-999.7267759562842,41.6576615517614,0.11618257261410789,-6.171077042160345,Accrual Risk,-,+,-,-+-,Mixed
1197,UNITDSPR,Mar 2016,283.0,733.0,-1155.0,-139,1292,8495,8162,333.0,4,648,457,157,366,61,143,2,0,1016.0,305.1051051051051,8.628605061801059,1.979020979020979,-4.133552536865015,Accrual Risk,+,+,-,++-,Liquidating Assets
1198,UNITDSPR,Mar 2017,647.0,-227.0,-475.0,-56,1293,8818,7826,991.0,11,-265,375,189,163,43,93,1,0,420.0,42.38143289606458,2.574279882059424,6.956989247311828,-1.9154441800296458,Accrual Risk,+,-,-,+--,Reinvestor
1199,UNITDSPR,Mar 2018,925.0,104.0,-966.0,63,1294,8591,7381,1209.0,14,172,278,192,912,28,652,9,0,1029.0,85.11166253101737,1.2105692003259223,1.4187116564417177,2.1187743417348885,High Quality,+,+,-,++-,Liquidating Assets
1200,UNITDSPR,Mar 2019,948.0,-66.0,-808.0,74,1295,9341,7947,1394.0,15,70,237,215,1012,32,684,10,0,882.0,63.271162123385935,0.7065624665453377,1.3859649122807018,2.3713738735338667,High Quality,+,-,-,+--,Reinvestor
1201,UNITDSPR,Mar 2020,783.0,-194.0,-740.0,-150,1296,9325,7756,1569.0,17,89,212,285,1160,47,621,9,0,589.0,37.53983428935628,2.0804289544235925,1.2608695652173914,2.6003112720545234,High Quality,+,-,-,+--,Reinvestor
1202,UNITDSPR,Mar 2021,1818.0,-99.0,-1707.0,12,1297,8131,7080,1051.0,13,-25,188,299,540,33,362,5,0,1719.0,163.55851569933398,1.2175624154470546,5.0220994475138125,3.2089269657530908,High Quality,+,-,-,+--,Reinvestor
1203,UNITDSPR,Mar 2022,977.0,-313.0,-688.0,-23,1298,9712,8117,1595.0,16,-117,88,304,1087,25,811,11,0,664.0,41.63009404388715,3.222817133443163,1.2046855733662145,2.0584662309639676,High Quality,+,-,-,+--,Reinvestor
1204,UNITDSPR,Mar 2023,615.0,-55.0,-500.0,60,1299,10612,9195,1417.0,13,249,104,283,1279,12,1126,16,0,560.0,39.52011291460833,0.5182811911044101,0.5461811722912966,1.8839601341338834,High Quality,+,-,-,+--,Reinvestor
1205,UNITDSPR,Mar 2024,1118.0,226.0,-407.0,937,1300,11321,9321,2000.0,18,208,76,275,1857,24,1408,19,46,1344.0,67.2,1.996290080381592,0.7940340909090909,1.7655739698595614,High Quality,+,+,-,++-,Liquidating Assets
1206,VBL,Dec 2012,280.0,-507.0,229.0,3,1302,1800,1572,228.0,13,44,116,136,21,-20,25,2,0,-227.0,-99.56140350877193,28.166666666666668,11.2,11.2,High Quality,+,-,+,+-+,Mixed
1207,VBL,Dec 2013,297.0,-574.0,274.0,-2,1303,2115,1824,291.0,14,19,171,184,-46,-11,-40,0,0,-277.0,-95.1890034364261,27.13947990543735,-7.425,1.8874999999999997,High Quality,+,-,+,+-+,Mixed
1208,VBL,Dec 2014,431.0,-500.0,58.0,-11,1304,2502,2116,387.0,15,14,187,210,4,99,-20,0,0,-69.0,-17.829457364341085,19.984012789768187,-21.55,-5.925000000000001,Accrual Risk,+,-,+,+-+,Mixed
1209,VBL,Dec 2015,555.0,-300.0,-236.0,19,1305,3394,2752,642.0,19,36,170,317,191,41,113,1,0,255.0,39.719626168224295,8.839127872716558,4.911504424778761,-3.21587389380531,Accrual Risk,+,-,-,+--,Reinvestor
1210,VBL,Dec 2016,826.0,-1048.0,230.0,8,1306,3861,3052,810.0,21,27,435,322,79,39,48,0,0,-222.0,-27.40740740740741,27.143227143227143,17.208333333333332,0.8689675516224185,Moderate,+,-,+,+-+,Mixed
1211,VBL,Dec 2017,620.0,-746.0,159.0,32,1307,4004,3165,838.0,21,14,215,347,291,26,214,1,22,-126.0,-15.035799522673033,18.63136863136863,2.897196261682243,-0.7915931960411328,Accrual Risk,+,-,+,+-+,Mixed
1212,VBL,Dec 2018,1000.0,-937.0,-84.0,-22,1308,5105,4069,1036.0,20,6,223,385,434,31,300,1,16,63.0,6.081081081081082,18.354554358472086,3.3333333333333335,1.3600734706255337,High Quality,+,-,-,+--,Reinvestor
1213,VBL,Dec 2019,1308.0,-2320.0,1107.0,95,1309,7130,5667,1462.0,21,47,324,489,696,32,472,1,15,-1012.0,-69.22024623803009,32.53856942496493,2.7711864406779663,6.224310758761127,High Quality,+,-,+,+-+,Mixed
1214,VBL,Dec 2020,1012.0,-472.0,-574.0,-33,1310,6450,5235,1215.0,19,-30,294,529,363,1,357,1,22,540.0,44.44444444444444,7.317829457364342,2.834733893557423,5.808956652516859,High Quality,+,-,-,+--,Reinvestor
1215,VBL,Dec 2021,1231.0,-1008.0,-178.0,46,1311,8823,7129,1694.0,19,51,207,531,1007,26,746,2,16,223.0,13.164108618654074,11.424685481128869,1.6501340482573728,2.697316795501668,High Quality,+,-,-,+--,Reinvestor
1216,VBL,Dec 2022,1790.0,-1769.0,-18.0,4,1312,13173,10310,2863.0,22,-18,204,617,2024,23,1550,5,15,21.0,0.7334963325183375,13.428983526911106,1.1548387096774193,2.348845285100703,High Quality,+,-,-,+--,Reinvestor
1217,VBL,Dec 2023,2391.0,-3288.0,985.0,88,1313,16043,12326,3717.0,23,-5,292,681,2739,23,2102,6,16,-897.0,-24.132364810330913,20.49491990276133,1.137488106565176,1.9096762397470712,High Quality,+,-,+,+-+,Mixed
1218,VEDL,Mar 2013,22.0,-311.0,238.0,-51,1315,2749,2283,465.0,17,33,475,197,-174,-25,2280,26,0,-289.0,-62.1505376344086,11.313204801746089,0.009649122807017544,0.009649122807017544,Accrual Risk,+,-,+,+-+,Mixed
1219,VEDL,Mar 2014,15601.0,-2890.0,-5052.0,7659,1316,66152,46557,19595.0,30,1874,5094,6882,9493,-9,11421,21,15,12711.0,64.86858892574637,4.368726569113557,1.3659924700113826,0.6878207964092,Moderate,+,-,-,+--,Reinvestor
1220,VEDL,Mar 2015,17805.0,-4133.0,-13956.0,-284,1317,73710,51595,22114.0,30,-19222,5659,7159,-9925,15,-11369,-53,-8,13672.0,61.82508817943384,5.607108940442274,-1.5661008004222008,-0.06348640253460025,Accrual Risk,+,-,-,+--,Reinvestor
1221,VEDL,Mar 2016,20377.0,-7868.0,-11303.0,1206,1318,64262,82741,-18479.0,-29,4290,5778,8572,-28540,-37,-17862,-41,-8,12509.0,-67.693056983603,12.243627649310634,-1.140801701937073,-0.33281522738521846,Accrual Risk,+,-,-,+--,Reinvestor
1222,VEDL,Mar 2017,18083.0,2681.0,-12425.0,8339,1319,72225,50849,21376.0,30,4423,5855,6292,13652,17,11316,23,83,20764.0,97.13697604790418,3.712011076497058,1.5980028278543654,0.05334838366269832,Accrual Risk,+,+,-,++-,Liquidating Assets
